alexander-and-the-terrible-horrible-no-good-very-bad-day-2014_Sheila O&#39;Malley_3.0.txt,1,21,10,13,0,
ali-and-nino-2016_Godfrey Cheshire_2.5.txt,1,22,1,8,1,
alien-abduction-2014_Sheila O&#39;Malley_3.0.txt,1,15,4,8,0,
alien-covenant-2017_Matt Zoller Seitz_4.0.txt,1,27,3,16,1,
alive-inside-2014_Glenn Kenny_2.0.txt,2,8,2,8,1,
all-eyez-on-me-2017_Nick Allen_0.5.txt,2,20,2,6,0,
all-i-see-is-you-2017_Glenn Kenny_1.0.txt,1,20,7,5,0,
all-mistakes-buried-2016_Matt Zoller Seitz_3.0.txt,1,24,4,9,0,
all-saints-2017_Christy Lemire_3.0.txt,0,16,2,11,0,
all-the-light-in-the-sky-2013_Sheila O&#39;Malley_2.0.txt,2,11,5,16,1,
all-the-way-2016_Brian Tallerico_3.5.txt,0,18,6,10,2,
all-the-wilderness-2015_Susan Wloszczyna_2.0.txt,2,19,2,10,2,
all-these-sleepless-nights-2017_Scout Tafoya_2.5.txt,1,22,5,7,1,
all-things-must-pass-the-rise-and-fall-of-tower-records-2015_Odie Henderson_3.5.txt,0,28,3,16,0,
all-this-panic-2017_Tomris Laffly_3.5.txt,0,10,4,8,1,
all-we-had-2016_Sheila O&#39;Malley_2.0.txt,2,28,11,9,1,
allied-2016_Peter Sobczynski_4.0.txt,0,16,1,13,2,
almost-christmas-2016_Odie Henderson_3.0.txt,0,25,4,10,2,
almost-holy-2016_Odie Henderson_3.5.txt,0,24,6,5,0,
almost-sunrise-2017_Glenn Kenny_3.0.txt,0,17,5,10,1,
almost-there-2015_Odie Henderson_2.5.txt,0,30,7,12,0,
aloha-2015_Christy Lemire_1.5.txt,1,27,2,9,1,
already-tomorrow-in-hong-kong-2016_Sheila O&#39;Malley_1.5.txt,0,24,15,15,0,
altered-minds-2015_Glenn Kenny_2.0.txt,1,15,5,3,0,
alvin-and-the-chipmunks-the-road-chip-2015_Sheila O&#39;Malley_2.5.txt,3,21,3,13,2,
always-shine-2016_Sheila O&#39;Malley_3.0.txt,1,32,6,19,0,
amanda-knox-2016_Brian Tallerico_3.0.txt,0,28,3,5,0,
america-2014_Peter Sobczynski_1.0.txt,1,16,1,6,0,
american-anarchist-2017_Matt Fagerholm_3.0.txt,1,28,2,5,0,
american-assassin-2017_Matt Zoller Seitz_2.5.txt,1,28,2,5,1,
american-fable-2017_Sheila O&#39;Malley_3.0.txt,0,24,9,21,2,
american-hero-2015_Nick Allen_1.0.txt,1,20,3,4,0,
american-honey-2016_Brian Tallerico_3.5.txt,0,19,7,12,1,
american-made-2017_Simon Abrams_2.0.txt,0,22,9,4,0,
american-pastoral-2016_Glenn Kenny_1.5.txt,1,26,1,10,0,
american-sniper-2014_Glenn Kenny_3.5.txt,0,16,2,12,1,
american-ultra-2015_Christy Lemire_1.5.txt,2,18,5,2,0,
american-violence-2017_Brian Tallerico_0.5.txt,1,15,3,2,0,
amira-and-sam-2015_Mark Dujsik_2.5.txt,0,26,6,9,0,
amnesia-2017_Glenn Kenny_3.5.txt,0,18,6,21,2,
amnesiac-2015_Brian Tallerico_1.5.txt,0,24,8,4,0,
among-ravens-2014_Glenn Kenny_1.0.txt,0,13,3,3,1,
amour-fou-2015_Scout Tafoya_4.0.txt,1,36,4,14,0,
