10_batman-arkham-knight-review-xbox-one-PC-PS4.txt,0,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,1,-1,-1,-1,0,-1,1,-1,-1,0,0,1,-1,1,-1,-1,-1,1,1,1,-1,0,
10_the-legend-of-zelda-breath-of-the-wild-review-nintendo-switch-wii-u.txt,1,-1,-1,2,-1,-2,-1,1,-1,0,-1,-1,0,-1,0,1,1,-1,1,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-2,-1,0,-1,-1,0,-1,-1,1,-1,0,-1,1,1,-1,1,-1,2,-1,-1,1,-1,1,-1,-1,-1,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,2,1,
2_escape-dead-island-review.txt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-1,1,0,0,-1,-1,-1,-1,0,-2,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0,-2,-1,-2,0,-1,-1,-1,-1,0,
2_ghostbusters-2016-video-game-review-xbox-one-ps4-pc.txt,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,1,-1,-1,0,1,-1,1,-1,-1,-1,1,0,-1,-1,0,-1,0,1,0,-1,-1,0,
3_shadow-of-the-beast-review-PS4.txt,0,-1,-1,0,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-2,-1,-1,-1,1,-2,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-2,0,
3_teenage-mutant-ninja-turtles-mutants-in-manhattan-review.txt,-1,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-2,1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,-1,-2,-1,-1,0,0,0,-1,-2,-1,0,-2,0,0,-1,0,0,
3_umbrella-corps-review-ps4-PC.txt,-1,1,-1,0,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,
4-5_nba-playgrounds-review.txt,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,1,-1,-1,-2,0,-1,1,-1,1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1,-1,0,0,-2,-1,1,-1,-1,
4-5_the-crew-review-xbox-one-ps4-PC.txt,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,0,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-2,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,0,
4-5_valkyria-revolution-review.txt,-1,0,1,1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,-1,1,-1,-1,2,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
4_friday-the-13th-the-game-review-jason.txt,-1,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,0,-1,-1,1,2,-1,-1,-1,1,-2,0,-1,
5-5_agents-of-mayhem-review-pc-windows-ps4-xbox-one-playstation-4-volition-saints-row.txt,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,0,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,1,-1,1,
5-5_ever-oasis-review-nintendo-3ds.txt,-1,1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-2,-1,-1,2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,
5-5_fantasy-life-review-nintendo-3ds.txt,-2,1,-1,1,-1,1,-1,1,-1,2,1,1,-1,1,1,-1,1,1,-1,2,-1,-1,-1,1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,
5-5_lego-marvels-avengers-review.txt,1,2,1,1,-1,-1,-1,0,0,-1,-1,1,0,1,0,-1,-2,-1,-1,-1,-1,-2,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,0,
5-5_mad-max-review-ps4-playstion-4-xbox-one-pc-windows.txt,0,1,1,0,-1,-1,1,0,-1,-1,0,-1,1,-1,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-2,-1,
